,date,state,total_cases,daily_cases,local_cases,import_cases
2150,2020-08-08,Melaka,258,0.0,0,0
2151,2020-08-08,Johor,744,0.0,0,0
2152,2020-08-08,Pahang,370,0.0,0,0
2153,2020-08-08,Terengganu,114,0.0,0,0
2154,2020-08-08,Kelantan,160,0.0,0,0
2155,2020-08-08,Sabah,410,0.0,0,0
2156,2020-08-08,Sarawak,680,1.0,0,1
2157,2020-08-08,Kuala Lumpur,2499,3.0,0,3
2158,2020-08-08,Putrajaya,98,0.0,0,0
2159,2020-08-08,Labuan,22,1.0,0,1
2160,2020-08-07,Perlis,30,10.0,10,0
2161,2020-08-07,Kedah,132,1.0,1,0
2162,2020-08-07,Pulau Pinang,122,1.0,1,0
2163,2020-08-07,Perak,266,2.0,2,0
2164,2020-08-07,Selangor,2132,2.0,0,2
2165,2020-08-07,Negeri Sembilan,1031,0.0,0,0
2166,2020-08-07,Melaka,258,0.0,0,0
2167,2020-08-07,Johor,744,1.0,1,0
2168,2020-08-07,Pahang,370,0.0,0,0
2169,2020-08-07,Terengganu,114,0.0,0,0
2170,2020-08-07,Kelantan,160,0.0,0,0
2171,2020-08-07,Sabah,410,4.0,0,4
2172,2020-08-07,Sarawak,679,1.0,0,1
2173,2020-08-07,Kuala Lumpur,2496,3.0,1,2
2174,2020-08-07,Putrajaya,98,0.0,0,0
2175,2020-08-07,Labuan,21,0.0,0,0
2176,2020-08-06,Perlis,20,0.0,0,0
2177,2020-08-06,Kedah,131,6.0,6,0
2178,2020-08-06,Pulau Pinang,121,0.0,0,0
2179,2020-08-06,Perak,264,0.0,0,0
2180,2020-08-06,Selangor,2130,0.0,0,0
2181,2020-08-06,Negeri Sembilan,1031,2.0,2,0
2182,2020-08-06,Melaka,258,0.0,0,0
2183,2020-08-06,Johor,743,0.0,0,0
2184,2020-08-06,Pahang,370,0.0,0,0
2185,2020-08-06,Terengganu,114,0.0,0,0
2186,2020-08-06,Kelantan,160,0.0,0,0
2187,2020-08-06,Sabah,406,4.0,0,4
2188,2020-08-06,Sarawak,678,0.0,0,0
2189,2020-08-06,Kuala Lumpur,2493,2.0,1,1
2190,2020-08-06,Putrajaya,98,0.0,0,0
2191,2020-08-06,Labuan,21,1.0,1,0
2192,2020-08-05,Perlis,20,0.0,0,0
2193,2020-08-05,Kedah,125,3.0,3,0
2194,2020-08-05,Pulau Pinang,121,0.0,0,0
2195,2020-08-05,Perak,264,0.0,0,0
2196,2020-08-05,Selangor,2130,0.0,0,0
2197,2020-08-05,Negeri Sembilan,1029,0.0,0,0
2198,2020-08-05,Melaka,258,0.0,0,0
2199,2020-08-05,Johor,743,1.0,1,0
2200,2020-08-05,Pahang,370,0.0,0,0
2201,2020-08-05,Terengganu,114,0.0,0,0
2202,2020-08-05,Kelantan,160,0.0,0,0
2203,2020-08-05,Sabah,402,2.0,2,0
2204,2020-08-05,Sarawak,678,0.0,0,0
2205,2020-08-05,Kuala Lumpur,2491,15.0,0,15
2206,2020-08-05,Putrajaya,98,0.0,0,0
2207,2020-08-05,Labuan,20,0.0,0,0
2208,2020-08-04,Perlis,20,1.0,1,0
2209,2020-08-04,Kedah,122,0.0,0,0
2210,2020-08-04,Pulau Pinang,121,0.0,0,0
2211,2020-08-04,Perak,264,0.0,0,0
2212,2020-08-04,Selangor,2130,0.0,0,0
2213,2020-08-04,Negeri Sembilan,1029,0.0,0,0
2214,2020-08-04,Melaka,258,0.0,0,0
2215,2020-08-04,Johor,742,0.0,0,0
2216,2020-08-04,Pahang,370,0.0,0,0
2217,2020-08-04,Terengganu,114,0.0,0,0
2218,2020-08-04,Kelantan,160,0.0,0,0
2219,2020-08-04,Sabah,400,0.0,0,0
2220,2020-08-04,Sarawak,678,0.0,0,0
2221,2020-08-04,Kuala Lumpur,2476,0.0,0,0
2222,2020-08-04,Putrajaya,98,0.0,0,0
2223,2020-08-04,Labuan,20,0.0,0,0
2224,2020-08-03,Perlis,19,0.0,0,0
2225,2020-08-03,Kedah,122,1.0,1,0
2226,2020-08-03,Pulau Pinang,121,0.0,0,0
2227,2020-08-03,Perak,264,0.0,0,0
2228,2020-08-03,Selangor,2130,0.0,0,0
2229,2020-08-03,Negeri Sembilan,1029,0.0,0,0
2230,2020-08-03,Melaka,258,0.0,0,0
2231,2020-08-03,Johor,742,0.0,0,0
2232,2020-08-03,Pahang,370,0.0,0,0
2233,2020-08-03,Terengganu,114,0.0,0,0
2234,2020-08-03,Kelantan,160,0.0,0,0
2235,2020-08-03,Sabah,400,0.0,0,0
2236,2020-08-03,Sarawak,678,0.0,0,0
2237,2020-08-03,Kuala Lumpur,2476,0.0,0,0
2238,2020-08-03,Putrajaya,98,0.0,0,0
2239,2020-08-03,Labuan,20,1.0,1,0
2240,2020-08-02,Perlis,19,0.0,0,0
2241,2020-08-02,Kedah,121,11.0,11,0
2242,2020-08-02,Pulau Pinang,121,0.0,0,0
2243,2020-08-02,Perak,264,0.0,0,0
2244,2020-08-02,Selangor,2130,1.0,0,1
2245,2020-08-02,Negeri Sembilan,1029,0.0,0,0
2246,2020-08-02,Melaka,258,0.0,0,0
2247,2020-08-02,Johor,742,0.0,0,0
2248,2020-08-02,Pahang,370,0.0,0,0
2249,2020-08-02,Terengganu,114,0.0,0,0
2250,2020-08-02,Kelantan,160,0.0,0,0
2251,2020-08-02,Sabah,400,2.0,2,0
2252,2020-08-02,Sarawak,678,0.0,0,0
2253,2020-08-02,Kuala Lumpur,2476,0.0,0,0
2254,2020-08-02,Putrajaya,98,0.0,0,0
2255,2020-08-02,Labuan,19,0.0,0,0
2256,2020-08-01,Perlis,19,0.0,0,0
2257,2020-08-01,Kedah,110,1.0,1,0
2258,2020-08-01,Pulau Pinang,121,0.0,0,0
2259,2020-08-01,Perak,264,2.0,0,2
2260,2020-08-01,Selangor,2129,6.0,1,5
2261,2020-08-01,Negeri Sembilan,1029,0.0,0,0
2262,2020-08-01,Melaka,258,0.0,0,0
2263,2020-08-01,Johor,742,0.0,0,0
2264,2020-08-01,Pahang,370,0.0,0,0
2265,2020-08-01,Terengganu,114,0.0,0,0
2266,2020-08-01,Kelantan,160,0.0,0,0
2267,2020-08-01,Sabah,398,0.0,0,0
2268,2020-08-01,Sarawak,678,0.0,0,0
2269,2020-08-01,Kuala Lumpur,2476,0.0,0,0
2270,2020-08-01,Putrajaya,98,0.0,0,0
2271,2020-08-01,Labuan,19,0.0,0,0
2272,2020-07-31,Perlis,19,0.0,0,0
2273,2020-07-31,Kedah,109,2.0,2,0
2274,2020-07-31,Pulau Pinang,121,0.0,0,0
2275,2020-07-31,Perak,262,0.0,0,0
2276,2020-07-31,Selangor,2123,1.0,1,0
2277,2020-07-31,Negeri Sembilan,1029,1.0,1,0
2278,2020-07-31,Melaka,258,0.0,0,0
2279,2020-07-31,Johor,742,3.0,2,1
2280,2020-07-31,Pahang,370,0.0,0,0
2281,2020-07-31,Terengganu,114,0.0,0,0
2282,2020-07-31,Kelantan,160,0.0,0,0
2283,2020-07-31,Sabah,398,1.0,1,0
2284,2020-07-31,Sarawak,678,1.0,0,1
2285,2020-07-31,Kuala Lumpur,2476,3.0,0,3
2286,2020-07-31,Putrajaya,98,0.0,0,0
2287,2020-07-31,Labuan,19,0.0,0,0
2288,2020-07-30,Perlis,19,0.0,0,0
2289,2020-07-30,Kedah,107,1.0,0,1
2290,2020-07-30,Pulau Pinang,121,0.0,0,0
2291,2020-07-30,Perak,262,0.0,0,0
2292,2020-07-30,Selangor,2122,1.0,0,1
2293,2020-07-30,Negeri Sembilan,1028,0.0,0,0
2294,2020-07-30,Melaka,258,0.0,0,0
2295,2020-07-30,Johor,739,1.0,1,0
2296,2020-07-30,Pahang,370,0.0,0,0
2297,2020-07-30,Terengganu,114,0.0,0,0
2298,2020-07-30,Kelantan,160,0.0,0,0
2299,2020-07-30,Sabah,397,4.0,3,1
2300,2020-07-30,Sarawak,677,0.0,0,0
2301,2020-07-30,Kuala Lumpur,2473,1.0,1,0
2302,2020-07-30,Putrajaya,98,0.0,0,0
2303,2020-07-30,Labuan,19,0.0,0,0
2304,2020-07-29,Perlis,19,1.0,1,0
2305,2020-07-29,Kedah,106,0.0,0,0
2306,2020-07-29,Pulau Pinang,121,0.0,0,0
2307,2020-07-29,Perak,262,0.0,0,0
2308,2020-07-29,Selangor,2121,2.0,0,2
2309,2020-07-29,Negeri Sembilan,1028,0.0,0,0
2310,2020-07-29,Melaka,258,0.0,0,0
2311,2020-07-29,Johor,738,1.0,1,0
2312,2020-07-29,Pahang,370,0.0,0,0
2313,2020-07-29,Terengganu,114,0.0,0,0
2314,2020-07-29,Kelantan,160,0.0,0,0
2315,2020-07-29,Sabah,393,1.0,1,0
2316,2020-07-29,Sarawak,677,2.0,2,0
2317,2020-07-29,Kuala Lumpur,2472,6.0,0,6
2318,2020-07-29,Putrajaya,98,0.0,0,0
2319,2020-07-29,Labuan,19,0.0,0,0
2320,2020-07-28,Perlis,18,0.0,0,0
2321,2020-07-28,Kedah,106,6.0,5,1
2322,2020-07-28,Pulau Pinang,121,0.0,0,0
2323,2020-07-28,Perak,262,0.0,0,0
2324,2020-07-28,Selangor,2119,0.0,0,0
2325,2020-07-28,Negeri Sembilan,1028,0.0,0,0
2326,2020-07-28,Melaka,258,0.0,0,0
2327,2020-07-28,Johor,737,0.0,0,0
2328,2020-07-28,Pahang,370,0.0,0,0
2329,2020-07-28,Terengganu,114,0.0,0,0
2330,2020-07-28,Kelantan,160,0.0,0,0
2331,2020-07-28,Sabah,392,3.0,2,1
2332,2020-07-28,Sarawak,675,25.0,21,4
2333,2020-07-28,Kuala Lumpur,2466,4.0,0,4
2334,2020-07-28,Putrajaya,98,0.0,0,0
2335,2020-07-28,Labuan,19,1.0,0,1
2336,2020-07-27,Perlis,18,0.0,0,0
2337,2020-07-27,Kedah,100,0.0,0,0
2338,2020-07-27,Pulau Pinang,121,0.0,0,0
2339,2020-07-27,Perak,262,0.0,0,0
2340,2020-07-27,Selangor,2119,1.0,0,1
2341,2020-07-27,Negeri Sembilan,1028,0.0,0,0
2342,2020-07-27,Melaka,258,0.0,0,0
2343,2020-07-27,Johor,737,0.0,0,0
2344,2020-07-27,Pahang,370,0.0,0,0
2345,2020-07-27,Terengganu,114,0.0,0,0
2346,2020-07-27,Kelantan,160,0.0,0,0
2347,2020-07-27,Sabah,389,4.0,3,1
2348,2020-07-27,Sarawak,650,0.0,0,0
2349,2020-07-27,Kuala Lumpur,2462,2.0,0,2
2350,2020-07-27,Putrajaya,98,0.0,0,0
2351,2020-07-27,Labuan,18,0.0,0,0
2352,2020-07-26,Perlis,18,0.0,0,0
2353,2020-07-26,Kedah,100,0.0,0,0
2354,2020-07-26,Pulau Pinang,121,0.0,0,0
2355,2020-07-26,Perak,262,0.0,0,0
2356,2020-07-26,Selangor,2118,0.0,0,0
2357,2020-07-26,Negeri Sembilan,1028,0.0,0,0
2358,2020-07-26,Melaka,258,0.0,0,0
2359,2020-07-26,Johor,737,7.0,7,0
2360,2020-07-26,Pahang,370,1.0,1,0
2361,2020-07-26,Terengganu,114,0.0,0,0
2362,2020-07-26,Kelantan,160,1.0,0,1
2363,2020-07-26,Sabah,385,1.0,1,0
2364,2020-07-26,Sarawak,650,1.0,1,0
2365,2020-07-26,Kuala Lumpur,2460,2.0,0,2
2366,2020-07-26,Putrajaya,98,0.0,0,0
2367,2020-07-26,Labuan,18,0.0,0,0
2368,2020-07-25,Perlis,18,0.0,0,0
2369,2020-07-25,Kedah,100,0.0,0,0
2370,2020-07-25,Pulau Pinang,121,0.0,0,0
2371,2020-07-25,Perak,262,0.0,0,0
2372,2020-07-25,Selangor,2118,3.0,2,1
2373,2020-07-25,Negeri Sembilan,1028,0.0,0,0
2374,2020-07-25,Melaka,258,0.0,0,0
2375,2020-07-25,Johor,730,10.0,6,4
2376,2020-07-25,Pahang,369,0.0,0,0
2377,2020-07-25,Terengganu,114,0.0,0,0
2378,2020-07-25,Kelantan,159,0.0,0,0
2379,2020-07-25,Sabah,384,0.0,0,0
2380,2020-07-25,Sarawak,649,8.0,8,0
2381,2020-07-25,Kuala Lumpur,2458,1.0,1,0
2382,2020-07-25,Putrajaya,98,0.0,0,0
2383,2020-07-25,Labuan,18,1.0,0,1
2384,2020-07-24,Perlis,18,0.0,0,0
2385,2020-07-24,Kedah,100,0.0,0,0
2386,2020-07-24,Pulau Pinang,121,0.0,0,0
2387,2020-07-24,Perak,262,1.0,0,1
2388,2020-07-24,Selangor,2115,3.0,1,2
2389,2020-07-24,Negeri Sembilan,1028,0.0,0,0
2390,2020-07-24,Melaka,258,0.0,0,0
2391,2020-07-24,Johor,720,2.0,2,0
2392,2020-07-24,Pahang,369,3.0,3,0
2393,2020-07-24,Terengganu,114,0.0,0,0
2394,2020-07-24,Kelantan,159,0.0,0,0
2395,2020-07-24,Sabah,384,0.0,0,0
2396,2020-07-24,Sarawak,641,9.0,8,1
2397,2020-07-24,Kuala Lumpur,2457,3.0,2,1
2398,2020-07-24,Putrajaya,98,0.0,0,0
2399,2020-07-24,Labuan,17,0.0,0,0
2400,2020-07-23,Perlis,18,0.0,0,0
2401,2020-07-23,Kedah,100,0.0,0,0
2402,2020-07-23,Pulau Pinang,121,0.0,0,0
2403,2020-07-23,Perak,261,0.0,0,0
2404,2020-07-23,Selangor,2112,0.0,0,0
2405,2020-07-23,Negeri Sembilan,1028,0.0,0,0
2406,2020-07-23,Melaka,258,0.0,0,0
2407,2020-07-23,Johor,718,1.0,0,1
2408,2020-07-23,Pahang,366,1.0,0,1
2409,2020-07-23,Terengganu,114,0.0,0,0
2410,2020-07-23,Kelantan,159,1.0,1,0
2411,2020-07-23,Sabah,384,1.0,1,0
2412,2020-07-23,Sarawak,632,4.0,4,0
2413,2020-07-23,Kuala Lumpur,2454,1.0,0,1
2414,2020-07-23,Putrajaya,98,0.0,0,0
2415,2020-07-23,Labuan,17,0.0,0,0
2416,2020-07-22,Perlis,18,0.0,0,0
2417,2020-07-22,Kedah,100,0.0,0,0
2418,2020-07-22,Pulau Pinang,121,0.0,0,0
2419,2020-07-22,Perak,261,1.0,0,1
2420,2020-07-22,Selangor,2112,3.0,0,3
2421,2020-07-22,Negeri Sembilan,1028,0.0,0,0
2422,2020-07-22,Melaka,258,0.0,0,0
2423,2020-07-22,Johor,717,1.0,0,1
2424,2020-07-22,Pahang,365,0.0,0,0
2425,2020-07-22,Terengganu,114,0.0,0,0
2426,2020-07-22,Kelantan,158,0.0,0,0
2427,2020-07-22,Sabah,383,0.0,0,0
2428,2020-07-22,Sarawak,628,9.0,7,2
2429,2020-07-22,Kuala Lumpur,2453,2.0,1,1
2430,2020-07-22,Putrajaya,98,0.0,0,0
2431,2020-07-22,Labuan,17,0.0,0,0
2432,2020-07-21,Perlis,18,0.0,0,0
2433,2020-07-21,Kedah,100,0.0,0,0
2434,2020-07-21,Pulau Pinang,121,0.0,0,0
2435,2020-07-21,Perak,260,0.0,0,0
2436,2020-07-21,Selangor,2109,2.0,1,1
2437,2020-07-21,Negeri Sembilan,1028,0.0,0,0
2438,2020-07-21,Melaka,258,0.0,0,0
2439,2020-07-21,Johor,716,0.0,0,0
2440,2020-07-21,Pahang,365,0.0,0,0
2441,2020-07-21,Terengganu,114,0.0,0,0
2442,2020-07-21,Kelantan,158,0.0,0,0
2443,2020-07-21,Sabah,383,1.0,1,0
2444,2020-07-21,Sarawak,619,11.0,9,2
2445,2020-07-21,Kuala Lumpur,2451,1.0,0,1
2446,2020-07-21,Putrajaya,98,0.0,0,0
2447,2020-07-21,Labuan,17,0.0,0,0
2448,2020-07-20,Perlis,18,0.0,0,0
2449,2020-07-20,Kedah,100,1.0,0,1
2450,2020-07-20,Pulau Pinang,121,0.0,0,0
2451,2020-07-20,Perak,260,0.0,0,0
2452,2020-07-20,Selangor,2107,4.0,0,4
2453,2020-07-20,Negeri Sembilan,1028,1.0,1,0
2454,2020-07-20,Melaka,258,0.0,0,0
2455,2020-07-20,Johor,716,14.0,14,0
2456,2020-07-20,Pahang,365,0.0,0,0
2457,2020-07-20,Terengganu,114,0.0,0,0
2458,2020-07-20,Kelantan,158,0.0,0,0
2459,2020-07-20,Sabah,382,0.0,0,0
2460,2020-07-20,Sarawak,608,1.0,0,1
2461,2020-07-20,Kuala Lumpur,2450,0.0,0,0
2462,2020-07-20,Putrajaya,98,0.0,0,0
2463,2020-07-20,Labuan,17,0.0,0,0
2464,2020-07-19,Perlis,18,0.0,0,0
2465,2020-07-19,Kedah,99,0.0,0,0
2466,2020-07-19,Pulau Pinang,121,0.0,0,0
2467,2020-07-19,Perak,260,2.0,0,2
2468,2020-07-19,Selangor,2103,4.0,2,2
2469,2020-07-19,Negeri Sembilan,1027,0.0,0,0
2470,2020-07-19,Melaka,258,0.0,0,0
2471,2020-07-19,Johor,702,1.0,1,0
2472,2020-07-19,Pahang,365,0.0,0,0
2473,2020-07-19,Terengganu,114,0.0,0,0
2474,2020-07-19,Kelantan,158,0.0,0,0
2475,2020-07-19,Sabah,382,1.0,1,0
2476,2020-07-19,Sarawak,607,6.0,6,0
2477,2020-07-19,Kuala Lumpur,2450,1.0,1,0
2478,2020-07-19,Putrajaya,98,0.0,0,0
2479,2020-07-19,Labuan,17,0.0,0,0
2480,2020-07-18,Perlis,18,0.0,0,0
2481,2020-07-18,Kedah,99,0.0,0,0
2482,2020-07-18,Pulau Pinang,121,0.0,0,0
2483,2020-07-18,Perak,258,0.0,0,0
2484,2020-07-18,Selangor,2099,1.0,0,1
2485,2020-07-18,Negeri Sembilan,1027,0.0,0,0
2486,2020-07-18,Melaka,258,0.0,0,0
2487,2020-07-18,Johor,701,0.0,0,0
2488,2020-07-18,Pahang,365,0.0,0,0
2489,2020-07-18,Terengganu,114,0.0,0,0
2490,2020-07-18,Kelantan,158,1.0,0,1
2491,2020-07-18,Sabah,381,0.0,0,0
2492,2020-07-18,Sarawak,601,7.0,5,2
2493,2020-07-18,Kuala Lumpur,2449,0.0,0,0
2494,2020-07-18,Putrajaya,98,0.0,0,0
2495,2020-07-18,Labuan,17,0.0,0,0
2496,2020-07-17,Perlis,18,0.0,0,0
2497,2020-07-17,Kedah,99,0.0,0,0
2498,2020-07-17,Pulau Pinang,121,0.0,0,0
2499,2020-07-17,Perak,258,0.0,0,0
2500,2020-07-17,Selangor,2098,4.0,1,3
2501,2020-07-17,Negeri Sembilan,1027,0.0,0,0
2502,2020-07-17,Melaka,258,0.0,0,0
2503,2020-07-17,Johor,701,0.0,0,0
2504,2020-07-17,Pahang,365,0.0,0,0
2505,2020-07-17,Terengganu,114,2.0,2,0
2506,2020-07-17,Kelantan,157,0.0,0,0
2507,2020-07-17,Sabah,381,1.0,0,1
2508,2020-07-17,Sarawak,594,10.0,4,6
2509,2020-07-17,Kuala Lumpur,2449,1.0,1,0
2510,2020-07-17,Putrajaya,98,0.0,0,0
2511,2020-07-17,Labuan,17,0.0,0,0
2512,2020-07-16,Perlis,18,0.0,0,0
2513,2020-07-16,Kedah,99,0.0,0,0
2514,2020-07-16,Pulau Pinang,121,0.0,0,0
2515,2020-07-16,Perak,258,0.0,0,0
2516,2020-07-16,Selangor,2094,0.0,0,0
2517,2020-07-16,Negeri Sembilan,1027,0.0,0,0
2518,2020-07-16,Melaka,258,0.0,0,0
2519,2020-07-16,Johor,701,0.0,0,0
2520,2020-07-16,Pahang,365,0.0,0,0
2521,2020-07-16,Terengganu,112,1.0,0,1
2522,2020-07-16,Kelantan,157,0.0,0,0
2523,2020-07-16,Sabah,380,0.0,0,0
2524,2020-07-16,Sarawak,584,1.0,1,0
2525,2020-07-16,Kuala Lumpur,2448,1.0,1,0
2526,2020-07-16,Putrajaya,98,0.0,0,0
2527,2020-07-16,Labuan,17,0.0,0,0
2528,2020-07-15,Perlis,18,0.0,0,0
2529,2020-07-15,Kedah,99,0.0,0,0
2530,2020-07-15,Pulau Pinang,121,0.0,0,0
2531,2020-07-15,Perak,258,0.0,0,0
2532,2020-07-15,Selangor,2094,1.0,1,0
2533,2020-07-15,Negeri Sembilan,1027,0.0,0,0
2534,2020-07-15,Melaka,258,0.0,0,0
2535,2020-07-15,Johor,701,0.0,0,0
2536,2020-07-15,Pahang,365,0.0,0,0
2537,2020-07-15,Terengganu,111,0.0,0,0
2538,2020-07-15,Kelantan,157,0.0,0,0
2539,2020-07-15,Sabah,380,0.0,0,0
2540,2020-07-15,Sarawak,583,3.0,3,0
2541,2020-07-15,Kuala Lumpur,2447,1.0,0,1
2542,2020-07-15,Putrajaya,98,0.0,0,0
2543,2020-07-15,Labuan,17,0.0,0,0
2544,2020-07-14,Perlis,18,0.0,0,0
2545,2020-07-14,Kedah,99,0.0,0,0
2546,2020-07-14,Pulau Pinang,121,0.0,0,0
2547,2020-07-14,Perak,258,0.0,0,0
2548,2020-07-14,Selangor,2093,1.0,0,1
2549,2020-07-14,Negeri Sembilan,1027,0.0,0,0
2550,2020-07-14,Melaka,258,0.0,0,0
2551,2020-07-14,Johor,701,2.0,0,2
2552,2020-07-14,Pahang,365,0.0,0,0
2553,2020-07-14,Terengganu,111,0.0,0,0
2554,2020-07-14,Kelantan,157,0.0,0,0
2555,2020-07-14,Sabah,380,0.0,0,0
2556,2020-07-14,Sarawak,580,0.0,0,0
2557,2020-07-14,Kuala Lumpur,2446,1.0,0,1
2558,2020-07-14,Putrajaya,98,0.0,0,0
2559,2020-07-14,Labuan,17,0.0,0,0
2560,2020-07-13,Perlis,18,0.0,0,0
2561,2020-07-13,Kedah,99,1.0,0,1
2562,2020-07-13,Pulau Pinang,121,0.0,0,0
2563,2020-07-13,Perak,258,0.0,0,0
2564,2020-07-13,Selangor,2092,4.0,0,4
2565,2020-07-13,Negeri Sembilan,1027,0.0,0,0
2566,2020-07-13,Melaka,258,1.0,1,0
2567,2020-07-13,Johor,699,0.0,0,0
2568,2020-07-13,Pahang,365,0.0,0,0
2569,2020-07-13,Terengganu,111,0.0,0,0
2570,2020-07-13,Kelantan,157,0.0,0,0
2571,2020-07-13,Sabah,380,0.0,0,0
2572,2020-07-13,Sarawak,580,1.0,0,1
2573,2020-07-13,Kuala Lumpur,2445,0.0,0,0
2574,2020-07-13,Putrajaya,98,0.0,0,0
2575,2020-07-13,Labuan,17,0.0,0,0
2576,2020-07-12,Perlis,18,0.0,0,0
2577,2020-07-12,Kedah,98,0.0,0,0
2578,2020-07-12,Pulau Pinang,121,0.0,0,0
2579,2020-07-12,Perak,258,0.0,0,0
2580,2020-07-12,Selangor,2088,9.0,8,1
2581,2020-07-12,Negeri Sembilan,1027,0.0,0,0
2582,2020-07-12,Melaka,257,1.0,0,1
2583,2020-07-12,Johor,699,0.0,0,0
2584,2020-07-12,Pahang,365,0.0,0,0
2585,2020-07-12,Terengganu,111,0.0,0,0
2586,2020-07-12,Kelantan,157,0.0,0,0
2587,2020-07-12,Sabah,380,1.0,1,0
2588,2020-07-12,Sarawak,579,2.0,2,0
2589,2020-07-12,Kuala Lumpur,2445,0.0,0,0
2590,2020-07-12,Putrajaya,98,1.0,0,1
2591,2020-07-12,Labuan,17,0.0,0,0
2592,2020-07-11,Perlis,18,0.0,0,0
2593,2020-07-11,Kedah,98,0.0,0,0
2594,2020-07-11,Pulau Pinang,121,0.0,0,0
2595,2020-07-11,Perak,258,0.0,0,0
2596,2020-07-11,Selangor,2079,3.0,2,1
2597,2020-07-11,Negeri Sembilan,1027,0.0,0,0
2598,2020-07-11,Melaka,256,0.0,0,0
2599,2020-07-11,Johor,699,2.0,0,2
2600,2020-07-11,Pahang,365,0.0,0,0
2601,2020-07-11,Terengganu,111,0.0,0,0
2602,2020-07-11,Kelantan,157,0.0,0,0
2603,2020-07-11,Sabah,379,1.0,1,0
2604,2020-07-11,Sarawak,577,2.0,1,1
2605,2020-07-11,Kuala Lumpur,2445,0.0,0,0
2606,2020-07-11,Putrajaya,97,0.0,0,0
2607,2020-07-11,Labuan,17,0.0,0,0
2608,2020-07-10,Perlis,18,0.0,0,0
2609,2020-07-10,Kedah,98,1.0,0,1
2610,2020-07-10,Pulau Pinang,121,0.0,0,0
2611,2020-07-10,Perak,258,0.0,0,0
2612,2020-07-10,Selangor,2076,6.0,0,6
2613,2020-07-10,Negeri Sembilan,1027,0.0,0,0
2614,2020-07-10,Melaka,256,0.0,0,0
2615,2020-07-10,Johor,697,1.0,0,1
2616,2020-07-10,Pahang,365,0.0,0,0
2617,2020-07-10,Terengganu,111,0.0,0,0
2618,2020-07-10,Kelantan,157,0.0,0,0
2619,2020-07-10,Sabah,378,0.0,0,0
2620,2020-07-10,Sarawak,575,2.0,2,0
2621,2020-07-10,Kuala Lumpur,2445,3.0,3,0
2622,2020-07-10,Putrajaya,97,0.0,0,0
2623,2020-07-10,Labuan,17,0.0,0,0
2624,2020-07-09,Perlis,18,0.0,0,0
2625,2020-07-09,Kedah,97,0.0,0,0
2626,2020-07-09,Pulau Pinang,121,0.0,0,0
2627,2020-07-09,Perak,258,0.0,0,0
2628,2020-07-09,Selangor,2070,4.0,0,4
2629,2020-07-09,Negeri Sembilan,1027,0.0,0,0
2630,2020-07-09,Melaka,256,0.0,0,0
2631,2020-07-09,Johor,696,2.0,0,2
2632,2020-07-09,Pahang,365,0.0,0,0
2633,2020-07-09,Terengganu,111,0.0,0,0
2634,2020-07-09,Kelantan,157,0.0,0,0
2635,2020-07-09,Sabah,378,0.0,0,0
2636,2020-07-09,Sarawak,573,0.0,0,0
2637,2020-07-09,Kuala Lumpur,2442,0.0,0,0
2638,2020-07-09,Putrajaya,97,0.0,0,0
2639,2020-07-09,Labuan,17,0.0,0,0
2640,2020-07-08,Perlis,18,0.0,0,0
2641,2020-07-08,Kedah,97,0.0,0,0
2642,2020-07-08,Pulau Pinang,121,0.0,0,0
2643,2020-07-08,Perak,258,0.0,0,0
2644,2020-07-08,Selangor,2066,1.0,0,1
2645,2020-07-08,Negeri Sembilan,1027,0.0,0,0
2646,2020-07-08,Melaka,256,0.0,0,0
2647,2020-07-08,Johor,694,0.0,0,0
2648,2020-07-08,Pahang,365,0.0,0,0
2649,2020-07-08,Terengganu,111,0.0,0,0
2650,2020-07-08,Kelantan,157,0.0,0,0
2651,2020-07-08,Sabah,378,0.0,0,0
2652,2020-07-08,Sarawak,573,1.0,0,1
2653,2020-07-08,Kuala Lumpur,2442,1.0,0,1
2654,2020-07-08,Putrajaya,97,0.0,0,0
2655,2020-07-08,Labuan,17,0.0,0,0
2656,2020-07-07,Perlis,18,0.0,0,0
2657,2020-07-07,Kedah,97,0.0,0,0
2658,2020-07-07,Pulau Pinang,121,0.0,0,0
2659,2020-07-07,Perak,258,0.0,0,0
2660,2020-07-07,Selangor,2065,3.0,1,2
2661,2020-07-07,Negeri Sembilan,1027,0.0,0,0
2662,2020-07-07,Melaka,256,0.0,0,0
2663,2020-07-07,Johor,694,1.0,0,1
2664,2020-07-07,Pahang,365,0.0,0,0
2665,2020-07-07,Terengganu,111,0.0,0,0
2666,2020-07-07,Kelantan,157,0.0,0,0
2667,2020-07-07,Sabah,378,0.0,0,0
2668,2020-07-07,Sarawak,572,0.0,0,0
2669,2020-07-07,Kuala Lumpur,2441,2.0,1,1
2670,2020-07-07,Putrajaya,97,0.0,0,0
2671,2020-07-07,Labuan,17,0.0,0,0
2672,2020-07-06,Perlis,18,0.0,0,0
2673,2020-07-06,Kedah,97,0.0,0,0
2674,2020-07-06,Pulau Pinang,121,0.0,0,0
2675,2020-07-06,Perak,258,0.0,0,0
2676,2020-07-06,Selangor,2062,2.0,1,1
2677,2020-07-06,Negeri Sembilan,1027,0.0,0,0
2678,2020-07-06,Melaka,256,0.0,0,0
2679,2020-07-06,Johor,693,1.0,0,1
2680,2020-07-06,Pahang,365,0.0,0,0
2681,2020-07-06,Terengganu,111,0.0,0,0
