times,incidence,incidenceXagegroup_0,incidenceXagegroup_5,incidenceXagegroup_10,incidenceXagegroup_15,incidenceXagegroup_20,incidenceXagegroup_25,incidenceXagegroup_30,incidenceXagegroup_35,incidenceXagegroup_40,incidenceXagegroup_45,incidenceXagegroup_50,incidenceXagegroup_55,incidenceXagegroup_60,incidenceXagegroup_65,incidenceXagegroup_70,incidenceXagegroup_75,infection_deathsXagegroup_0,infection_deathsXagegroup_5,infection_deathsXagegroup_10,infection_deathsXagegroup_15,infection_deathsXagegroup_20,infection_deathsXagegroup_25,infection_deathsXagegroup_30,infection_deathsXagegroup_35,infection_deathsXagegroup_40,infection_deathsXagegroup_45,infection_deathsXagegroup_50,infection_deathsXagegroup_55,infection_deathsXagegroup_60,infection_deathsXagegroup_65,infection_deathsXagegroup_70,infection_deathsXagegroup_75
79.0,438422.36389496486,19625.403430967144,79110.86720583608,23724.177604339475,36758.925022686715,41189.208225584385,43098.43187208137,39051.89836221089,35049.77179644258,35959.70288393006,32625.206564820444,32823.906073631486,27152.6887286718,17533.756692425544,13685.866323875947,8536.558897182778,12472.589012581453,0.115096382902184,0.1100838548396214,1.242937375237208,2.285091527011972,22.298320123731827,22.858565208972298,23.19340238080594,20.527827716198953,49.99466528895708,44.293875455977755,0.2089978902391024,0.16713285356756113,325.6710087349617,248.05552361833998,307.1838015558698,444.306302902239
80.0,445211.8176657828,20278.15964106504,80950.63644659283,24499.641654575862,36648.58629296078,40883.90947309417,42945.78833155848,39499.819545568156,35549.25409279764,36432.65246716363,33214.94436488599,33329.92432046376,27768.85902744365,18140.327376146997,14223.82719364675,8907.357759624727,13036.913026101556,0.12214462082779834,0.11715255494730778,1.318892005602129,2.36850867336542,23.056811636876358,23.698223014347214,24.292659953769444,21.540498139849383,52.45469874901296,46.6150373881143,0.2192363150438316,0.1761486667272217,347.58290437772496,265.46934269603344,330.2755094910523,478.18743673902395
81.0,449493.8156750389,20844.171919478835,82370.97494311628,25167.805196527708,36285.81060889708,40292.402742873935,42496.19295113385,39703.16037254571,35834.66822947112,36683.62341735275,33615.290813095,33639.430797777364,28237.943637614884,18672.62071939397,14711.32480256483,9251.183887080071,13564.585071507754,0.12912233985188887,0.12421119223399327,1.3940314292800304,2.442425759282872,23.716945435674234,24.443482836370094,25.32718802385647,22.501313321155838,54.78818548115425,48.84572917297639,0.22893822527535934,0.18486113446783373,369.6786690639263,283.16240671224995,354.03370092471835,513.1318932592824
82.0,451250.53057153133,21312.43556678007,83345.8493122172,25713.19357323557,35692.66653737496,39448.59428296878,41776.86362785766,39661.72399753261,35901.83025415693,36709.7633540087,33819.261078289695,33748.12163109082,28550.80440819429,19120.22955348938,15139.264137149039,9562.023758720494,14046.831537750208,0.13594854128996953,0.13118365638882507,1.4674482848025108,2.5054856960469283,24.266456254242318,25.080773110528693,26.280663434980454,23.395503826422235,56.959445502056134,50.954194884224954,0.2379543489457162,0.19314931741234492,391.75649530264917,300.9898869158374,378.3091270208004,548.932898325349
83.0,450465.2626568111,21674.973913051144,83859.40613771681,26126.960108240753,34881.35982345256,38369.32859836974,40802.4801277193,39377.03120328343,35750.19716477448,36511.33379882845,33823.50158335295,33654.49980103458,28702.082586226054,19475.900235013098,15501.00615797859,9835.276665902176,14476.507139127567,0.14254048160917157,0.13799140001430787,1.5382386620527777,2.5564801523016563,24.694514594850077,25.5979654877892,27.137719212918824,24.209073663014564,58.934606982689544,52.90963183243464,0.24614318631128487,0.2008952573968696,413.601265326548,318.79438379848,402.93235260892646,585.3523028875903
84.0,447192.34190795576,21925.69637070851,83906.67929729108,26402.294877298795,33872.43699227856,37081.198057947084,39597.60398102837,38857.88290032932,35385.36660707782,36095.04068003889,33629.95766717128,33362.71823919651,28690.31261452044,19733.889344163796,15790.74750182751,10066.6773728452,14846.870257949602,0.14880887954643437,0.1445477993097504,1.6054232918451092,2.594396102332273,24.99250012154518,25.984862009497796,27.883497971186877,24.92823170158537,60.68034790056853,54.680915505060085,0.25336580619034754,0.2079782332746805,434.9718153448079,336.39576007684565,427.7021953272692,622.1047084376326
85.0,441523.08354733593,22060.931813156756,83491.14912900477,26535.144587502185,32687.904799397646,35611.82175138644,38188.4548057956,38116.423515897535,34816.166902111974,35470.80268256969,33243.9034143682,32880.06322707865,28517.02427101081,19890.5462159043,16004.294600768731,10252.931446974624,15152.607882497476,0.154673479558604,0.15077323976532178,1.66812169019668,2.6185902983083635,25.1554359441259,26.234944236502564,28.5062983909344,25.54185936927014,62.16983949129301,56.24211705453718,0.25951063480303294,0.21429616813118676,455.6421319978519,353.62166081731704,452.4191598043254,658.9045601650666
86.0,433589.9530723359,22078.947686496365,82624.53076222939,26523.79512299884,31352.660492962445,33991.55649723229,36604.595430367975,37168.9403990606,34055.24565055783,34652.41945310862,32674.202735412742,32217.386932973965,28186.71033589165,19943.875219712427,16138.593779319552,10391.353095451257,15389.236747425592,0.16005367307761917,0.15658606298970873,1.7254511856009835,2.6286550499031103,25.180762910784967,26.344028020424037,28.99591723402767,26.04000189388085,63.37908950630915,57.56914205867272,0.26447817019722575,0.219752732109749,475.3755657457127,370.2881421003889,476.86326811634063,695.434456520778
87.0,423586.98323314294,21980.887310886443,81330.5604206217,26370.151578827034,29896.069534521157,32255.191578936956,34880.77266122107,36037.6923341818,33120.77106502966,33659.30085855385,31934.85706711284,31390.640493878636,27708.10513215273,19894.372302538624,16192.390085860197,10480.2737915521,15553.69264329952,0.16487405792178644,0.1619079142041491,1.776588305497942,2.624476143631387,25.068807849057478,26.310846062812175,29.344574106524068,26.414733570967442,64.28902581426573,58.64168235337844,0.26818968901206025,0.22426494255890564,493.9392497103533,386.21024918802215,500.80530365688236,731.3608887886054
88.0,411743.72902781016,21770.284548502375,79641.37320334268,26079.118145087297,28348.570837735817,30437.953577048196,33052.900765353,34748.17894331596,32034.150731323265,32514.055117597985,31043.153301965787,30418.842521129947,27092.909392813002,19744.635949808493,16166.050304258899,10518.996579431769,15644.307023038618,0.1690673382595847,0.16666663789424935,1.820801469935744,2.6062422502885974,24.822801143271704,26.137142243124906,29.547279833052283,26.660525863647976,64.8863703107747,59.444096463594434,0.2705909342644868,0.22776674700446142,511.1117852594913,401.2077917606773,524.0130623969366,766.3430371634499
89.0,398311.864529736,21452.837841824236,77595.68913045773,25658.336200665923,26739.874957885666,28573.379409153895,31155.925328735917,33327.719446396426,30818.855546372382,31241.241531406697,30018.716910388095,29323.033022112326,26355.150326221144,19499.193117350365,16061.495224916616,10507.787105265063,15660.81277891702,0.17257514168154026,0.17079715949021584,1.8574600966586852,2.574424245180702,24.448640122001738,25.8274721588478,29.601819864865504,26.774261098791175,65.16367071064901,59.96552755126136,0.27165217050773305,0.23020960386980452,526.6855922522814,415.1071183075634,546.2530436737098,800.0350759620669
90.0,383558.7986276164,21036.268297251776,75237.71525784006,25117.99652844315,25098.28805221856,26692.650065071633,29223.037582782603,31804.66305847007,29499.72570282535,29866.650113615735,28882.9255815328,28125.651122549152,25510.76320965375,19164.39312674012,15882.180511701508,10447.898249951571,15604.406499171262,0.17535060384276044,0.17424432361864944,1.886063137116005,2.529749781172523,23.954573302569194,25.388955757895808,29.508847668376117,26.755372928746375,65.11963023495345,60.20039143960852,0.2713695150728874,0.2315646952021192,540.4752862987947,427.7479388242252,567.2989294058161,832.0985408508193
91.0,367750.5967523039,20529.675838751395,72613.95482981807,24469.886117323662,23449.315392820197,24823.235005182403,27284.068319345137,30206.60415542877,28101.320736849302,28415.61659324012,27657.461576908776,26849.064179590077,24576.458431085783,18747.84125140374,15632.721516219728,10341.379703973907,15477.51571503861,0.17735950573743547,0.17696423663376454,1.906251686590823,2.473177633726454,23.35091470757408,24.831023491680185,29.27182789448234,26.605831984822924,64.75906320439474,60.14846645843382,0.2697647579273922,0.2318235303019099,552.3215862579261,438.98662017977057,586.9356946795381,862.2083568123229
92.0,351151.2173652115,19943.45409808077,69772.93222403168,23727.376230574086,21815.694578204864,22988.97653843498,25365.524697501263,28560.27072224384,26647.8181904945,26912.922991949592,26364.182256061526,25515.44991737048,23569.602431550487,18258.34221941451,15318.86670634038,10191.071127045168,15283.784784834377,0.17858069895461254,0.17892489110861937,1.9178133190066793,2.405867395753717,22.649733304056216,24.16512001149715,28.896880929330838,26.33003453601186,64.09262752287607,59.81476594722869,0.2668841667412671,0.2309976225009071,562.0934478230515,448.69810045147557,604.9620803515746,890.0565086908813
93.0,334015.6714737892,19288.8709452678,66763.59447578155,22904.944770759765,20217.119497419208,21209.923346092557,23490.278002380976,26890.826534398893,25162.341623530454,25382.127892234515,25024.44127592817,24146.150049207667,22507.626543813138,17705.550840131633,14947.261102152195,10000.481235979816,15027.909931731712,0.1790068465081744,0.18010751710743894,1.9206901725253138,2.329110087848589,21.864141786189062,23.40401778881593,28.392373930900042,25.934496996324242,63.1360808880716,59.20911649020363,0.2627952932528991,0.2291173135689607,569.693506111919,456.781257726691,621.1991555842197,915.3651462430987
94.0,316577.7277909337,18577.423846418915,63632.639486758686,22017.118288796017,18669.658155342004,19501.937761857185,21676.93148129929,25220.677981942863,23665.76223749127,23844.3730951537,23657.98952948447,22760.609648513277,21407.094449343724,17099.37501190127,14524.999394964732,9773.531766339787,14715.309753183468,0.17864415085493332,0.1805065624075679,1.914975788391008,2.2442961710667846,21.00798740698047,22.561499553019438,27.768663116350822,25.427643916089245,61.909766511432,58.345786103511365,0.25758481418803764,0.22623052640655633,575.0584187435121,463.15960355459663,635.4916913789344,937.8888099014804
95.0,299049.7118501386,17820.777819767212,60424.39476388431,21078.504436202245,17185.793031372712,17876.741413053165,19939.85748297944,23569.45001404453,22176.684058901585,22318.371006728226,22282.922800871078,21376.337929550173,20283.645406572592,16449.944022819283,14059.610990993142,9514.553178841408,14352.106829680306,0.17751212697727453,0.18012963328505605,1.9009109848930434,2.1528907677589757,20.0956234267356,21.652117204824474,27.037884548965337,24.81963074124689,60.43819549182288,57.24318606465355,0.2513567035085521,0.22240169185356484,578.1594075375097,467.7820185024565,647.7094431522588,957.416504996043
96.0,281627.9210848927,17030.949901754764,57181.82716580603,20104.341826794618,15774.787851715606,16342.211703368412,18289.583964624777,21954.49576276629,20711.971845314867,20820.935078960745,20916.09014746579,20009.325273005965,19152.31843067376,15767.829279101852,13559.243754808791,9228.399636773254,13945.253165636863,0.17564375824923337,0.17899789159306337,1.8788862122402092,2.0564120277298796,19.141696357365248,20.690977388674252,26.213804324099222,24.122227957934445,58.749766466238384,55.9236952552917,0.24423102139093186,0.21771121442170524,579.0037749730802,470.6243031407612,657.7494695494042,973.7752216160904
97.0,264466.9550496278,16218.281436062372,53939.88121012519,19107.405138148,14442.659562186376,14903.057270403433,16732.908498170153,20388.839356425204,19284.461299810217,19364.779257015987,19570.718945635137,18671.916744435213,18025.25556921696,15062.141587228378,13031.114805516856,8919.492416642726,13501.214266257757,0.17308056992823648,0.17714298144189453,1.8493847347207928,1.956209239856815,18.159024514054554,19.691531069671676,25.30975463206975,23.347053359946784,56.87249943948573,54.41028827069536,0.23632590576135187,0.21224338439797652,577.6334473875842,471.692463253844,665.550325025767,986.8538725202478
98.0,247694.90083678887,15391.980030927156,50728.27434861523,18098.735540193728,13193.521688306693,13562.195254295422,15274.459359702389,18882.805746377664,17904.435896866504,17960.032150940657,18257.732238539676,17374.15818772062,16912.728705026777,14340.985463865432,12481.767417656363,8591.916668616132,13026.05903188575,0.16986835438294248,0.1746018942954363,1.8129336411834163,1.8535328639749362,17.159379730522346,18.66626135008744,24.33872597910688,22.50554066009147,54.833972705140745,52.72606887680449,0.2277574522024745,0.20608383554538245,574.1089390840415,471.00895755233734,671.0737582417419,996.5762625150337
99.0,231426.53913307557,14561.149712654456,47574.58315962876,17088.715536028423,12029.984649054906,12321.084762056475,13917.166805883713,17445.009447508084,16580.59209904215,16615.18615294689,16986.84231498956,16124.784130769485,15824.197320702457,13612.342000774886,11917.800949701303,8249.890721164891,12526.190821641103,0.16606456639393358,0.1714233130052301,1.7701851288645094,1.7496905218307361,16.154942219182484,17.628247798127397,23.315114410911224,21.61049571746011,52.66508619223216,50.89754092553371,0.218655500190393,0.1993318045693604,568.5224091383335,468.6198647436171,674.3050651907868,1002.8991205571485
100.0,215769.63754032878,13733.995211403178,44504.02833778968,16086.784509668592,10955.13160736614,11181.956144906595,12664.543408845506,16083.611495258489,15321.074218068734,15338.233196083876,15766.988858428442,14931.89481169278,14768.246411876424,12883.386087690684,11345.177435424364,7897.252150319651,12007.474879074882,0.16172688263820859,0.1676579409186865,1.721782326033127,1.6457846601011616,15.155884172387797,16.58854779134385,22.251788856559603,20.673478097370698,50.39376604177011,48.949240105878125,0.2091370791167338,0.1920799114993124,560.9809002200716,464.5871963363713,675.2582975935841,1005.8242910102139
101.0,200773.61482854688,12918.575257515879,41535.5114422391,15104.144043007649,9961.860714669863,10134.41838672575,11507.736802134978,14799.615614745202,14128.682063714194,14131.340004505892,14602.760277504267,13798.614053989517,13750.986730632067,12161.888255094651,10771.027868647001,7538.894632732654,11477.159465309815,0.15692841805677954,0.16337316975994035,1.6685582123878862,1.5429353659481384,14.172285651289753,15.558408870118232,21.16312957296481,19.70763750247117,48.051727274362044,46.909724392640506,0.19933484587947561,0.1844376643650844,551.6341296732061,459.00597926505407,673.9816996772859,1005.4011605551412
102.0,186480.314177634,12120.651106202033,38682.23527108012,14147.103039920958,9047.336692628718,9174.41846675801,10443.323812620021,13594.292706819546,13005.356619540134,12996.134204463731,13497.509129906924,12727.37341129741,12776.663156912497,11453.068887082327,10200.165261461983,7178.182564006598,10940.53641514291,0.15173760837059472,0.15863348380819775,1.6112749776258226,1.4420275392705728,13.212024953300585,14.546753550460194,20.06127420919213,18.72417183662752,45.66602801264536,44.803965126911756,0.18936168088348246,0.1765014596293215,540.635587792306,451.9794501275083,670.5464262811013,1001.7171602093895
103.0,172920.8259772714,11345.227413631505,35954.74777961015,13220.907711324759,8208.485885611573,8297.867103108018,9467.642392596405,12467.944319794748,11952.032787325465,11933.260304195841,12453.55209874083,11719.648046934419,11848.557758635587,10761.471312333053,9636.909829170632,6818.2156169957325,10402.561422832696,0.14622652033099887,0.15350840722846684,1.5507287214073044,1.3438400175281344,12.281915625023352,13.561463742769554,18.95779163678938,17.733874795191785,43.26277517899407,42.65663130929976,0.17932622899345152,0.16836733133835277,528.1589129461454,443.6294873838354,665.0515096871314,994.9022948886987
104.0,160108.960421687,10596.107793541232,33359.805998609896,12329.612284506476,7441.409182705099,7499.8311397720845,8576.045596903743,11419.48052204855,10968.343412910868,10942.06350945367,11471.78458467581,10775.595467886416,10968.63732634121,10090.64640661692,9084.795692920708,6461.6083053447655,9867.42599167719,0.14046087202632265,0.1480627934806613,1.4876424326926,1.248956038272814,11.386939283541938,12.608469612429463,17.862223313176617,16.745762505191106,40.863798398657465,40.48885847009992,0.16931905445019882,0.1601182943330637,514.3726378753602,434.07846555129805,657.6078148662843,985.1073961400836
105.0,148050.40016345005,9876.47866815675,30902.216414933908,11476.553354002832,6741.981255765804,6775.231267403718,7763.632167920206,10447.148991541264,10053.257157353477,10021.238152280026,10552.376889171233,9894.713449784755,10138.178571367967,9443.618857168061,8546.95211928385,6110.738942210059,9338.97592625882,0.13450616763449216,0.142362461080613,1.4227315599381907,1.1578574487698639,10.531106776678685,11.69269702230123,16.783255138062586,15.768136092598409,38.48922186214396,38.32058787069677,0.15942342047162514,0.1518332659567084,499.4540828297625,423.4585767926017,648.344814483986,972.512745750012
106.0,136737.66665727756,9188.620038716648,28583.82117303409,10663.998043951926,6105.541618670998,6118.512751520286,7024.88250498483,9548.122781178994,9204.693674441558,9168.439563585172,9694.390615217962,9075.473374339565,9357.431283181468,8822.634842243591,8025.893965993177,5767.613365156264,8820.501718582058,0.12842478443920294,0.13647125842611224,1.3566723220378598,1.0709078649605932,9.717325274546432,10.817893266460283,15.728359916912112,14.808234939953927,36.156623355470664,36.16971335318733,0.1497118196616028,0.14358366292377417,483.5816200157293,411.90611469587003,637.4052991559323,957.3208211885103
107.0,126154.20698038167,8534.01935365251,26404.19502599308,9893.283140962005,5527.328740207747,5524.123732141354,6354.171313321649,8718.961360461384,8419.928207957593,8380.702692044692,8896.134072075347,8315.689036503834,8625.880691841621,8229.243547040913,7523.546712448633,5433.8564439182355,8314.71263815652,0.12227386222088367,0.1304487420695109,1.2900792288556675,0.9883573432455349,8.947465720732541,9.986668562189957,14.703674677417709,13.872097619324009,33.880694810481266,34.05164867342944,0.14024460038261916,0.13543154903032706,466.92773785687456,399.5558518459319,624.9388298104305,939.74676321704
108.0,116277.9577578384,7913.572404805236,24361.37431662473,9165.042928524877,5002.702424616226,4986.744965139964,5746.029581881366,7955.926270890102,7695.884875443086,7654.737960022563,8155.454396482023,7612.797326222255,7942.500464125788,7664.466403029229,7041.376223505093,5110.790123994868,7823.854882879052,0.11610639174510025,0.12435114349296222,1.2235173645921416,0.9103638740988013,8.222559581421947,9.200710537225214,13.714248665797372,12.964784523333732,31.673777934205543,31.979795202074342,0.13107223065855356,0.12743140944913042,449.6612479410987,386.5424362173287,611.1026407119252,920.0194375052539
109.0,107081.69179564828,7327.59714667018,22451.94427018551,8479.233939733596,4527.162992050812,4501.29882544885,5195.164942566462,7255.0342308459185,7029.1892810370455,6986.983568415881,7469.786658222949,6963.906285822397,7305.792167994283,7128.804997491967,6580.38299656871,4799.421142663474,7349.686803746905,0.10996998531319234,0.11822994159581311,1.1574898047258342,0.8370013491480444,7.542886183399427,8.460859955385263,12.764020864644362,12.090338827631903,29.545764784401804,29.965358607704893,0.12223492897108652,0.11962931799145873,431.9425845311779,372.99640852501915,596.0565655298366,898.3738859685473
110.0,98536.35033164358,6776.013834859829,20671.738497027,7835.393347188393,4096.541614120683,4063.129888878507,4696.6795927867915,6612.359898639936,6416.460703808943,6373.89821275087,6836.436489402749,6366.067143856144,6714.030265619766,6622.4012538899315,6141.221077626056,4500.50788866881,6893.568031995106,0.10390669422776419,0.11213150658325735,1.09243644856347,0.7682727293932453,6.908099755274122,7.767240794232135,11.855919049404038,11.251866343702824,27.504287453397083,28.017462770181236,0.11376347832394781,0.11206329184384364,413.9220497657377,359.0424514935674,579.9602321408477,875.0469626345526
111.0,90610.20648173017,6258.35562168396,19015.743048853907,7232.625002007758,3706.865739098057,3667.8507162935553,4245.9125667619655,6023.927653192115,5854.220495270667,5811.863796676194,6252.514845649115,5816.19849516825,6165.226188166473,6145.046089951757,5724.214496188523,4214.576229176405,6456.490180926182,0.09795360587805567,0.10609763257139244,1.028740960912608,0.7041205666933232,6.317323429246878,7.119365241165814,10.991990746853496,10.451654621274512,25.5550034475491,26.143401447444454,0.10568043625184421,0.10476425928585535,395.74095429289326,344.80009528682166,562.9734946932172,850.2778037946023
112.0,83269.28601508489,5773.802770328078,17478.20787460806,6669.632787519849,3354.371361937823,3311.3482730931514,3838.453716369987,5485.755819323187,5338.935694732121,5297.228152829178,5714.986626319405,5311.130602777653,5657.173213352204,5696.202487059828,5329.367221023975,3941.919027213858,6039.07420272639,0.09214196837519693,0.10016439563946622,0.9667223121676808,0.6444394817162737,5.769275364466006,6.516255687473305,10.17345296805893,9.691201362734212,23.70165850731302,24.348603082253128,0.09800043990958263,0.09775579805620074,377.5270560487809,330.3795542708657,545.2502009282828,824.298293279816
113.0,76480.33048473045,5321.3578967591175,16053.27900657646,6144.977274341941,3035.6476678294002,2989.918682754073,3470.3079884754043,4994.100385436184,4867.25877973688,4826.543771957556,5220.9077600875735,4847.830067876513,5187.660007790138,5275.168335112307,4956.496150700472,3682.679547085345,5641.6872378777525,0.0864979750299734,0.09436288102437979,0.9066436865671498,0.5890861095605133,5.262355576308956,5.95654518390792,9.400835463518414,8.971347300601368,21.946407037691735,22.636925467497157,0.09073154122698651,0.09105527383182124,359.39622270977566,315.88280947987874,526.9389040952876,797.3338874142622
114.0,70210.20654912996,4899.844066125689,14734.913759789379,5657.048510760976,2747.5627785038414,2700.1859145582284,3137.809675566001,4545.3857772699685,4435.96578849552,4396.5032954797625,4767.378428644798,4423.347966675474,4754.440069440052,4881.070989311492,4605.231006762744,3436.853947995399,5264.452609866161,0.08104314737549732,0.08871951198420115,0.8487172663627306,0.537886364001616,4.794710202996638,5.4385495723559,8.674071747255248,8.292359329892378,20.29000962069369,21.01082769321136,0.08387605579353606,0.08467451018205929,341.4528689650313,301.4037599716784,508.18255084743356,769.6029708286039
115.0,64424.8303810317,4507.886008978659,13516.710028177207,5204.004653350768,2487.151196148393,2438.9806077845205,2837.4927108887464,4136.091850330322,4041.8532003969244,4003.832938931916,4351.461226284794,4034.7322245384435,4355.173531408685,4512.843076160616,4274.997556316747,3204.2818155041814,4907.243511777894,0.07579430167302723,0.08325584884546236,0.7931045195446607,0.49064557055370595,4.364327911017304,4.960368489827753,7.992589457086364,7.6540065128642585,18.7320139312069,19.471494716467763,0.07743133283670334,0.07862021161571825,323.78832614272216,287.0264687096603,489.1151175773119,741.3115357132295
116.0,59091.95671074795,4144.066668081872,12392.490495723063,4784.01497304477,2251.7600653281693,2203.4792290644373,2566.256153514952,3762.9850849081213,3681.96490068237,3645.5190287831438,3970.4016295600272,3679.23864989526,3987.624422532075,4169.371590893835,3965.1392213414183,2984.721993475456,4569.785676346306,0.07076397227504241,0.07798893605252816,0.7399211185186113,0.4471554849837045,3.9691025966116755,4.519956709314966,7.35540610054207,7.0556477798310056,17.270966774782007,18.019025338054064,0.07139062882178214,0.0728946716412274,306.48127471763775,272.82522452048346,469.8608873961782,712.6518563128494
117.0,54181.32672515446,3806.95353658078,11356.352301119066,4395.285284727201,2039.0334580134981,1991.184451412788,2321.345737444007,3423.116526729417,3353.5932162628214,3318.80764652361,3621.6363918865927,3354.334915093794,3649.6745462679037,3849.5210177728486,3674.9402979964543,2777.8699980807096,4251.686860604672,0.0659610323734687,0.07293193616656503,0.6892441653286285,0.4071985344805607,3.6068670927570357,4.115166793099027,6.761209823726427,6.496310229785436,15.904601377547086,16.65261844424933,0.06574390188904504,0.06749653180908333,289.5992629854303,258.86565523636006,450.5354314992061,683.8037897264335
118.0,49661.72521174347,3494.9746579900084,10402.104903225152,4035.849031256943,1846.6922837783868,1799.698462588507,2100.1011577221416,3113.545326364017,3054.018573554547,3020.9405346839785,3302.5573002570186,3057.4645120705013,3339.1285217741843,3552.0156632141716,3403.5391569622448,2583.3094376688523,3952.378722477488,0.06139097733224727,0.06809446866736225,0.6411150217164732,0.3705455166697807,3.275367456531394,3.7437267216369343,6.208361399730864,5.974695541349783,14.629853451098032,15.370609943199675,0.06047787425484092,0.06242096082043458,273.200057056584,245.20595375118285,431.2476437880691,654.9378927421897
119.0,45506.26574846279,3206.716634501474,9524.357733782683,3703.9557274643057,1672.8590881045286,1627.0544649246076,1900.3320734063172,2831.7983535377416,2780.944545581781,2749.5928344588897,3010.939297648799,2786.459046999676,3054.089829516732,3275.696603544945,3150.122672301577,2400.6226686283617,3671.2730505767922,0.057056112928418765,0.06348222414962619,0.5955436958786505,0.33699261675823566,2.9726183717863566,3.403610135021033,5.695234921800386,5.489469892476743,13.443555070372575,14.170978971777112,0.05557896156867103,0.05766140788622918,257.32598537227835,231.8904539116168,412.0856588500764,626.1930105382703
120.0,41687.63595176273,2940.686672930788,8717.583533650226,3397.796110357469,1515.6943947792624,1471.328997744366,1719.8912596131088,2575.4121883218954,2532.0790178874468,2502.4471788696737,2744.5377522086937,2539.1426806875234,2792.625110467431,3019.3379407485777,2913.8094721476023,2229.3403736225173,3407.691058881089,0.05295663251189067,0.05909878560705978,0.5525173125087153,0.3063202177030618,2.6964967815395218,3.0926283613430616,5.219931849372213,5.039039727628807,12.34190614866162,13.05107299135753,0.05103097383857404,0.05320883261039403,242.01457939830266,218.96029030606184,393.1366843840573,597.707293012145
121.0,38181.03105009192,2695.4619014769382,7976.702070142641,3115.6923258625625,1373.6063472601325,1330.8613684489844,1556.9189017678693,2342.206385423451,2305.3878922373387,2277.4507541444927,2501.3319003753213,2313.5702225139034,2552.969737665744,2781.7692360481465,2693.7347369084932,2068.9843504342834,3160.9228795612753,0.049090295472274996,0.05494497589453932,0.5119986194891375,0.27831289806320125,2.4449358068309044,2.8086281603904713,4.780435785803148,4.621678174054336,11.32077166140909,12.007787282008925,0.04681641227837447,0.0490522885908417,227.29403177669747,206.44875559503134,374.4781383558201,569.6042391472589
122.0,34960.56533072819,2469.5206055778954,7296.372294000712,2855.8165048317687,1245.0134221791432,1204.0152664246348,1409.5724979717115,2129.9646098474636,2098.789658003496,2072.507333540996,2279.241607488421,2107.7478105966375,2333.2852598374207,2561.710762491412,2488.9209057639555,1918.9898064591252,2930.1300561474563,0.0454525178207047,0.05101902532363,0.4739266563578036,0.2527541960062479,2.2158722380454563,2.5494395152818177,4.374575691831851,4.235495996674228,10.375611397540492,11.037523812907395,0.042916179495739136,0.045178810965985895,213.18420808842924,194.3823559827899,356.1798160589014,541.9961011429172
123.0,32006.39657076373,2261.671087576017,6672.478974359789,2616.745229290139,1128.7395533594845,1089.5773929784386,1276.4824826240451,1937.0167634364889,1910.7119006484609,1886.0351300994694,2076.6852196890545,1920.1647533079622,2132.1630513069367,2358.154459857947,2298.5846061527936,1778.8941713541362,2714.619599337465,0.042038361215380286,0.04731798526694092,0.43824000560944604,0.2294767922535623,2.0077197276642393,2.3133822698338524,4.000590763152285,3.878944287947458,9.502695909821348,10.137224665040893,0.03931463098821471,0.041577220106349025,199.69524193456536,182.77722052168087,338.2904291039385,514.9618264076169
124.0,29296.729299867613,2070.580695859216,6100.48325410897,2396.903616705361,1023.5210399141388,986.2454364692019,1156.1767261758405,1761.5510988251783,1739.446940393907,1716.317546861376,1891.934658143984,1749.1753773408582,1948.0553150825608,2169.97172966214,2121.839429728863,1648.1671191718387,2513.5900078475943,0.03884117490332286,0.04383728879327612,0.4048584309722359,0.20829285382997598,1.818703990990012,2.0985681200039674,3.6564396848626957,3.5502149506447456,8.697666368665423,9.3032393738876,0.03599351206050618,0.03823405361293244,186.83432372169813,171.6479509027566,320.8604145753436,488.58368208203086
125.0,26811.829765555936,1894.989007069893,5576.2349212268455,2194.8603202498575,928.2654442940938,892.892546075836,1047.379025665533,1601.968953578873,1583.4874032767243,1561.841462231909,1723.4392539078299,1593.3136555692454,1779.5559009783808,1996.1009962698793,1957.8375373979886,1526.2911743709285,2326.2417199397473,0.035852527494586006,0.04057033285123059,0.37368411378818556,0.18901613870732753,1.647075574839235,1.9031205906001878,3.3399925771219747,3.2474022639064755,7.955918568041349,8.531589173192652,0.03293359685944072,0.03513446949415833,174.6015597861639,161.0031515530917,303.93266652827214,462.93253409502483
126.0,24534.142203755353,1733.7632605355986,5096.030257040784,2009.3030944220359,842.0366378942354,808.5605214206636,948.9993369960002,1456.8771385179334,1441.5121844984503,1421.2828558748895,1569.8362933668022,1451.2940975531671,1625.4180597563225,1835.5693355882795,1805.7859791123165,1412.7708196540084,2151.8144888333477,0.033063858063117575,0.037509937291477495,0.3446204054086044,0.17148789833042738,1.4913488386413944,1.725436146447676,3.049356294719299,2.968799433055026,7.273318466438273,7.818613985725084,0.03011769290954113,0.03226472918855882,162.99150658859455,150.8455180650947,287.53807580949245,438.0602264842085
127.0,22448.748495421303,1585.936751783144,4656.718260992619,1839.1040946363455,764.0512846549499,732.4500986076903,860.1267615807672,1325.10193632455,1312.4058053580416,1293.5244945074191,1429.9737757522946,1322.0310145147714,1484.5840329679686,1687.5402684644325,1664.9975651417499,1307.172710624302,1989.6446869929982,0.030467491788041198,0.03464950310459818,0.3175814466528108,0.15557571474812354,1.3502868831717263,1.5641758912358283,2.7829221561439903,2.7129512384371366,6.646337988729189,7.161158074727825,0.02753114905402991,0.02961295190313315,151.99743175872686,141.17544262506203,271.7000706950223,414.00646307977513
