,date,state,state_abbrev,confirmed,deaths,tests,positives,recovered,hosp,icu,vent
396,2020-03-14,South Australia,SA,3,0,0,3,0,0,0,0
397,2020-03-14,Tasmania,TAS,1,0,0,1,0,0,0,0
398,2020-03-14,Victoria,VIC,13,0,0,13,0,0,0,0
399,2020-03-14,Western Australia,WA,3,0,0,3,0,0,0,0
400,2020-03-15,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0
401,2020-03-15,New South Wales,NSW,22,2,2071,22,0,0,0,0
402,2020-03-15,Northern Territory,NT,0,0,0,0,0,0,0,0
403,2020-03-15,Queensland,QLD,15,0,0,15,0,0,0,0
404,2020-03-15,South Australia,SA,1,0,0,1,0,0,0,0
405,2020-03-15,Tasmania,TAS,1,0,0,1,0,0,0,0
406,2020-03-15,Victoria,VIC,8,0,0,8,0,0,0,0
407,2020-03-15,Western Australia,WA,1,0,0,1,0,0,0,0
408,2020-03-16,Australian Capital Territory,ACT,1,0,0,1,0,0,0,0
409,2020-03-16,New South Wales,NSW,37,0,4397,37,0,0,0,0
410,2020-03-16,Northern Territory,NT,0,0,0,0,0,0,0,0
411,2020-03-16,Queensland,QLD,7,0,0,7,0,0,0,0
412,2020-03-16,South Australia,SA,9,0,0,9,0,0,0,0
413,2020-03-16,Tasmania,TAS,1,0,0,1,0,0,0,0
414,2020-03-16,Victoria,VIC,14,0,11700,14,0,0,0,0
415,2020-03-16,Western Australia,WA,10,0,0,10,0,0,0,0
416,2020-03-17,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0
417,2020-03-17,New South Wales,NSW,39,0,3280,39,0,0,0,0
418,2020-03-17,Northern Territory,NT,0,0,0,0,0,0,0,0
419,2020-03-17,Queensland,QLD,10,0,0,10,0,0,0,0
420,2020-03-17,South Australia,SA,3,0,0,3,0,0,0,0
421,2020-03-17,Tasmania,TAS,0,0,0,0,0,0,0,0
422,2020-03-17,Victoria,VIC,23,0,2500,23,0,0,0,0
423,2020-03-17,Western Australia,WA,3,0,0,3,0,0,0,0
424,2020-03-18,Australian Capital Territory,ACT,1,0,0,1,0,0,0,0
425,2020-03-18,New South Wales,NSW,57,1,5556,57,0,0,0,0
426,2020-03-18,Northern Territory,NT,0,0,0,0,0,0,0,0
427,2020-03-18,Queensland,QLD,16,0,0,16,0,0,0,0
428,2020-03-18,South Australia,SA,5,0,0,5,0,0,0,0
429,2020-03-18,Tasmania,TAS,3,0,0,3,0,0,0,0
430,2020-03-18,Victoria,VIC,27,0,1000,27,0,0,0,0
431,2020-03-18,Western Australia,WA,4,0,0,4,0,0,0,0
432,2020-03-19,Australian Capital Territory,ACT,1,0,0,1,0,0,0,0
433,2020-03-19,New South Wales,NSW,40,0,3289,40,0,0,0,0
434,2020-03-19,Northern Territory,NT,0,0,0,0,0,0,0,0
435,2020-03-19,Queensland,QLD,50,0,27064,50,0,0,0,0
436,2020-03-19,South Australia,SA,5,0,0,5,0,0,0,0
437,2020-03-19,Tasmania,TAS,0,0,0,0,0,0,0,0
438,2020-03-19,Victoria,VIC,29,0,1980,29,28,0,0,0
439,2020-03-19,Western Australia,WA,17,0,0,17,0,0,0,0
440,2020-03-20,Australian Capital Territory,ACT,2,0,2218,2,0,0,0,0
441,2020-03-20,New South Wales,NSW,46,1,1562,46,0,0,0,0
442,2020-03-20,Northern Territory,NT,2,0,0,2,0,0,0,0
443,2020-03-20,Queensland,QLD,40,0,1322,40,0,0,0,0
444,2020-03-20,South Australia,SA,8,0,0,8,0,0,0,0
445,2020-03-20,Tasmania,TAS,0,0,807,0,0,0,0,0
446,2020-03-20,Victoria,VIC,28,0,2157,28,11,0,0,0
447,2020-03-20,Western Australia,WA,12,0,0,12,0,0,0,0
448,2020-03-21,Australian Capital Territory,ACT,3,0,0,3,0,0,0,0
449,2020-03-21,New South Wales,NSW,83,0,6241,83,0,0,0,0
450,2020-03-21,Northern Territory,NT,2,0,0,2,0,0,0,0
451,2020-03-21,Queensland,QLD,37,0,1481,37,0,0,0,0
452,2020-03-21,South Australia,SA,17,0,0,17,0,0,0,0
453,2020-03-21,Tasmania,TAS,6,0,0,6,0,0,0,0
454,2020-03-21,Victoria,VIC,51,0,1163,51,12,0,0,0
455,2020-03-21,Western Australia,WA,26,0,0,26,0,0,0,0
456,2020-03-22,Australian Capital Territory,ACT,10,0,196,10,0,0,0,0
457,2020-03-22,New South Wales,NSW,97,0,5771,97,0,0,0,0
458,2020-03-22,Northern Territory,NT,0,0,0,0,0,0,0,0
459,2020-03-22,Queensland,QLD,38,0,1442,38,0,0,0,0
460,2020-03-22,South Australia,SA,33,0,0,33,0,0,0,0
461,2020-03-22,Tasmania,TAS,5,0,-807,5,0,0,0,0
462,2020-03-22,Victoria,VIC,67,0,2400,67,19,0,0,0
463,2020-03-22,Western Australia,WA,30,0,0,30,0,0,0,0
464,2020-03-23,Australian Capital Territory,ACT,13,0,194,13,0,0,0,0
465,2020-03-23,New South Wales,NSW,136,0,4278,136,0,0,0,0
466,2020-03-23,Northern Territory,NT,0,0,0,0,0,0,0,0
467,2020-03-23,Queensland,QLD,60,0,1085,60,0,0,0,0
468,2020-03-23,South Australia,SA,34,0,0,34,0,0,0,0
469,2020-03-23,Tasmania,TAS,6,0,0,6,0,0,0,0
470,2020-03-23,Victoria,VIC,59,0,800,59,27,0,0,0
471,2020-03-23,Western Australia,WA,20,0,0,20,0,0,0,0
472,2020-03-24,Australian Capital Territory,ACT,7,0,211,7,0,0,0,0
473,2020-03-24,New South Wales,NSW,149,1,4907,149,0,0,0,0
474,2020-03-24,Northern Territory,NT,1,0,0,1,0,0,0,0
475,2020-03-24,Queensland,QLD,78,0,0,78,0,0,0,0
476,2020-03-24,South Australia,SA,36,0,0,36,0,0,0,0
477,2020-03-24,Tasmania,TAS,8,0,1139,8,0,0,0,0
478,2020-03-24,Victoria,VIC,56,0,1300,56,16,0,0,0
479,2020-03-24,Western Australia,WA,35,0,0,35,0,0,0,0
480,2020-03-25,Australian Capital Territory,ACT,5,0,189,5,0,0,0,0
481,2020-03-25,New South Wales,NSW,211,0,6329,211,0,0,0,0
482,2020-03-25,Northern Territory,NT,0,0,0,0,1,0,0,0
483,2020-03-25,Queensland,QLD,46,1,6466,46,0,0,0,0
484,2020-03-25,South Australia,SA,27,0,19269,27,0,0,0,0
485,2020-03-25,Tasmania,TAS,6,0,133,6,0,0,0,0
486,2020-03-25,Victoria,VIC,55,0,500,55,15,0,0,0
487,2020-03-25,Western Australia,WA,30,0,0,30,0,0,0,0
488,2020-03-26,Australian Capital Territory,ACT,9,0,264,9,1,0,0,0
489,2020-03-26,New South Wales,NSW,190,0,5829,190,0,0,0,0
490,2020-03-26,Northern Territory,NT,7,0,0,7,0,0,0,0
491,2020-03-26,Queensland,QLD,50,0,0,50,0,0,0,0
492,2020-03-26,South Australia,SA,38,0,1407,38,0,0,0,0
493,2020-03-26,Tasmania,TAS,5,0,0,5,0,0,0,0
494,2020-03-26,Victoria,VIC,54,3,1400,54,21,0,0,0
495,2020-03-26,Western Australia,WA,26,1,11519,26,0,0,0,0
496,2020-03-27,Australian Capital Territory,ACT,9,0,488,9,1,0,0,0
497,2020-03-27,New South Wales,NSW,186,0,3683,186,0,0,0,0
498,2020-03-27,Northern Territory,NT,2,0,0,2,1,0,0,0
499,2020-03-27,Queensland,QLD,62,0,4105,62,0,0,0,0
500,2020-03-27,South Australia,SA,22,0,2824,22,0,0,0,0
501,2020-03-27,Tasmania,TAS,12,0,507,12,0,0,0,0
502,2020-03-27,Victoria,VIC,54,0,4100,54,23,0,0,0
503,2020-03-27,Western Australia,WA,24,0,572,24,28,0,0,0
504,2020-03-28,Australian Capital Territory,ACT,9,0,299,9,0,0,0,0
505,2020-03-28,New South Wales,NSW,212,1,8835,212,0,0,0,0
506,2020-03-28,Northern Territory,NT,1,0,0,1,0,0,0,0
507,2020-03-28,Queensland,QLD,70,0,0,70,0,0,0,0
508,2020-03-28,South Australia,SA,30,0,1237,30,0,0,0,0
509,2020-03-28,Tasmania,TAS,4,0,0,4,0,0,0,0
510,2020-03-28,Victoria,VIC,111,0,4000,111,19,0,0,0
511,2020-03-28,Western Australia,WA,23,0,880,23,0,0,0,0
512,2020-03-29,Australian Capital Territory,ACT,6,0,248,6,0,0,0,0
513,2020-03-29,New South Wales,NSW,174,0,6575,174,0,0,0,0
514,2020-03-29,Northern Territory,NT,0,0,1000,0,0,0,0,0
515,2020-03-29,Queensland,QLD,31,1,2034,31,0,0,0,0
516,2020-03-29,South Australia,SA,12,0,945,12,0,0,0,0
517,2020-03-29,Tasmania,TAS,4,0,0,4,0,0,0,0
518,2020-03-29,Victoria,VIC,84,1,4000,84,2,0,0,0
519,2020-03-29,Western Australia,WA,33,0,677,33,0,0,0,0
520,2020-03-30,Australian Capital Territory,ACT,1,1,0,1,-2,0,0,0
521,2020-03-30,New South Wales,NSW,127,0,3347,127,0,0,0,0
522,2020-03-30,Northern Territory,NT,0,0,0,0,0,0,0,0
523,2020-03-30,Queensland,QLD,33,0,2026,33,0,0,0,0
524,2020-03-30,South Australia,SA,6,0,520,6,0,0,0,0
525,2020-03-30,Tasmania,TAS,3,1,-1779,3,0,0,0,0
526,2020-03-30,Victoria,VIC,52,0,3000,52,55,0,0,0
527,2020-03-30,Western Australia,WA,44,0,540,44,13,0,0,0
528,2020-03-31,Australian Capital Territory,ACT,2,0,136,2,3,0,0,0
529,2020-03-31,New South Wales,NSW,114,0,3505,114,0,0,0,0
530,2020-03-31,Northern Territory,NT,4,0,1100,4,1,0,0,0
531,2020-03-31,Queensland,QLD,54,0,2357,54,0,0,0,0
532,2020-03-31,South Australia,SA,32,0,1142,32,0,0,0,0
533,2020-03-31,Tasmania,TAS,0,1,0,0,0,0,0,0
534,2020-03-31,Victoria,VIC,96,0,3000,96,43,32,6,0
535,2020-03-31,Western Australia,WA,9,0,516,9,7,0,0,0
536,2020-04-01,Australian Capital Territory,ACT,4,0,415,4,5,8,2,2
537,2020-04-01,New South Wales,NSW,150,1,5592,150,0,218,42,23
538,2020-04-01,Northern Territory,NT,0,0,31,0,0,16,1,1
539,2020-04-01,Queensland,QLD,38,0,1471,38,0,66,9,7
540,2020-04-01,South Australia,SA,30,0,1484,30,0,23,8,0
541,2020-04-01,Tasmania,TAS,2,0,2218,2,0,9,0,0
542,2020-04-01,Victoria,VIC,51,0,2000,51,52,4,0,0
543,2020-04-01,Western Australia,WA,28,0,818,28,16,24,8,0
544,2020-04-02,Australian Capital Territory,ACT,3,0,160,3,3,3,2,0
545,2020-04-02,New South Wales,NSW,116,1,4994,116,0,13,1,-2
546,2020-04-02,Northern Territory,NT,3,0,142,3,0,2,0,0
547,2020-04-02,Queensland,QLD,54,1,932,54,0,-6,0,1
548,2020-04-02,South Australia,SA,18,0,1048,18,44,-4,-1,0
549,2020-04-02,Tasmania,TAS,3,0,0,3,0,1,1,0
550,2020-04-02,Victoria,VIC,68,2,2000,68,79,1,1,0
551,2020-04-02,Western Australia,WA,8,0,668,8,28,5,1,0
552,2020-04-03,Australian Capital Territory,ACT,4,0,204,4,7,1,4,0
553,2020-04-03,New South Wales,NSW,91,2,3918,91,0,0,-1,1
554,2020-04-03,Northern Territory,NT,4,0,193,4,0,1,0,-1
555,2020-04-03,Queensland,QLD,38,0,2656,38,0,-6,1,0
556,2020-04-03,South Australia,SA,11,0,1046,11,2,-1,1,0
557,2020-04-03,Tasmania,TAS,6,0,-2218,6,0,0,0,0
558,2020-04-03,Victoria,VIC,49,1,2000,49,54,0,0,0
559,2020-04-03,Western Australia,WA,22,1,676,22,0,0,0,0
560,2020-04-04,Australian Capital Territory,ACT,2,1,106,2,0,-6,-5,0
561,2020-04-04,New South Wales,NSW,104,0,3178,104,0,20,-1,1
562,2020-04-04,Northern Territory,NT,0,0,176,0,0,4,-1,0
563,2020-04-04,Queensland,QLD,27,0,1559,27,0,-7,1,0
564,2020-04-04,South Australia,SA,11,0,1115,11,0,1,0,0
565,2020-04-04,Tasmania,TAS,2,0,0,2,0,1,1,0
566,2020-04-04,Victoria,VIC,30,1,3000,30,51,5,3,0
567,2020-04-04,Western Australia,WA,14,0,385,14,0,32,8,0
568,2020-04-05,Australian Capital Territory,ACT,3,0,-70,3,0,1,0,0
569,2020-04-05,New South Wales,NSW,87,4,3800,87,0,-1,-1,0
570,2020-04-05,Northern Territory,NT,1,0,111,1,0,1,0,0
571,2020-04-05,Queensland,QLD,7,1,1795,7,0,-4,1,0
572,2020-04-05,South Australia,SA,2,0,826,2,0,1,2,0
573,2020-04-05,Tasmania,TAS,4,0,2845,4,0,0,0,0
574,2020-04-05,Victoria,VIC,20,0,2000,20,46,5,1,0
575,2020-04-05,Western Australia,WA,17,0,946,17,56,-3,1,0
576,2020-04-06,Australian Capital Territory,ACT,0,0,71,0,0,0,0,0
577,2020-04-06,New South Wales,NSW,57,2,2605,57,0,0,0,0
578,2020-04-06,Northern Territory,NT,0,0,52,0,0,0,0,0
579,2020-04-06,Queensland,QLD,14,0,695,14,0,0,0,2
580,2020-04-06,South Australia,SA,2,0,440,2,0,0,0,0
581,2020-04-06,Tasmania,TAS,3,0,127,3,0,0,0,0
582,2020-04-06,Victoria,VIC,23,2,1000,23,47,-2,0,0
583,2020-04-06,Western Australia,WA,7,1,529,7,14,0,0,0
584,2020-04-07,Australian Capital Territory,ACT,1,0,168,1,24,-1,0,0
585,2020-04-07,New South Wales,NSW,49,3,2108,49,1356,-147,-3,1
586,2020-04-07,Northern Territory,NT,0,0,194,0,0,0,0,0
587,2020-04-07,Queensland,QLD,13,0,3344,13,173,-1,1,1
588,2020-04-07,South Australia,SA,4,1,528,4,43,-4,0,0
589,2020-04-07,Tasmania,TAS,9,1,220,9,30,2,0,0
590,2020-04-07,Victoria,VIC,33,1,1000,33,66,2,2,0
591,2020-04-07,Western Australia,WA,10,2,475,10,8,-4,-3,0
592,2020-04-08,Australian Capital Territory,ACT,2,0,182,2,5,-2,0,0
593,2020-04-08,New South Wales,NSW,48,0,2945,48,0,-11,-1,-1
594,2020-04-08,Northern Territory,NT,0,0,63,0,0,0,0,0
595,2020-04-08,Queensland,QLD,9,0,1718,9,172,-7,-2,0
596,2020-04-08,South Australia,SA,5,1,762,5,31,0,-2,0
597,2020-04-08,Tasmania,TAS,9,0,103,9,8,0,0,0
598,2020-04-08,Victoria,VIC,21,1,2000,21,50,-2,-1,0
599,2020-04-08,Western Australia,WA,11,0,895,11,0,-20,0,0
600,2020-04-09,Australian Capital Territory,ACT,1,0,123,1,7,-1,-1,0
601,2020-04-09,New South Wales,NSW,39,0,3906,39,0,-4,-5,-1
602,2020-04-09,Northern Territory,NT,0,0,112,0,0,0,0,0
603,2020-04-09,Queensland,QLD,10,0,3214,10,27,-2,1,1
604,2020-04-09,South Australia,SA,1,1,693,1,45,-1,-2,0
605,2020-04-09,Tasmania,TAS,4,0,102,4,8,2,0,0
606,2020-04-09,Victoria,VIC,16,0,2000,16,70,5,1,0
607,2020-04-09,Western Australia,WA,14,0,616,14,17,0,0,0
608,2020-04-10,Australian Capital Territory,ACT,3,0,215,3,5,1,0,0
609,2020-04-10,New South Wales,NSW,49,1,4444,49,0,-5,-2,2
610,2020-04-10,Northern Territory,NT,0,0,69,0,0,0,0,0
611,2020-04-10,Queensland,QLD,12,0,2428,12,-4,3,0,0
612,2020-04-10,South Australia,SA,7,0,430,7,14,0,0,0
613,2020-04-10,Tasmania,TAS,11,1,194,11,2,-7,0,0
614,2020-04-10,Victoria,VIC,13,1,0,13,120,-7,0,0
615,2020-04-10,Western Australia,WA,11,0,432,11,16,-11,-5,0
616,2020-04-11,Australian Capital Territory,ACT,0,0,86,0,3,0,0,0
617,2020-04-11,New South Wales,NSW,35,1,649,35,0,-5,1,0
618,2020-04-11,Northern Territory,NT,0,0,57,0,0,0,0,0
619,2020-04-11,Queensland,QLD,9,0,2305,9,0,-8,0,0
620,2020-04-11,South Australia,SA,1,0,443,1,46,0,1,0
621,2020-04-11,Tasmania,TAS,11,0,0,11,2,0,0,0
622,2020-04-11,Victoria,VIC,24,1,5000,24,60,1,2,0
623,2020-04-11,Western Australia,WA,8,0,961,8,13,16,2,0
624,2020-04-12,Australian Capital Territory,ACT,-1,0,56,-1,5,-1,0,0
625,2020-04-12,New South Wales,NSW,-3,1,3687,-3,0,0,0,-2
626,2020-04-12,Northern Territory,NT,0,0,55,0,1,-2,0,0
627,2020-04-12,Queensland,QLD,9,0,814,9,0,2,0,-1
628,2020-04-12,South Australia,SA,0,1,290,0,14,-1,-1,0
629,2020-04-12,Tasmania,TAS,11,1,179,11,0,2,0,0
630,2020-04-12,Victoria,VIC,3,0,0,3,29,0,-1,0
631,2020-04-12,Western Australia,WA,3,0,1013,3,23,-1,3,0
632,2020-04-13,Australian Capital Territory,ACT,1,0,32,1,5,0,0,-1
633,2020-04-13,New South Wales,NSW,9,2,2603,9,0,-1,0,0
634,2020-04-13,Northern Territory,NT,0,0,26,0,0,0,0,0
635,2020-04-13,Queensland,QLD,4,0,857,4,74,-7,-1,0
636,2020-04-13,South Australia,SA,2,0,255,2,1,-1,0,0
637,2020-04-13,Tasmania,TAS,6,0,605,6,4,1,0,0
638,2020-04-13,Victoria,VIC,13,0,3000,13,60,-4,0,12
639,2020-04-13,Western Australia,WA,6,0,817,6,12,0,-1,0
640,2020-04-14,Australian Capital Territory,ACT,0,0,100,0,3,0,0,0
641,2020-04-14,New South Wales,NSW,7,0,1429,7,0,3,2,-2
642,2020-04-14,Northern Territory,NT,0,0,61,0,0,0,0,0
643,2020-04-14,Queensland,QLD,11,0,843,11,0,1,0,0
644,2020-04-14,South Australia,SA,2,0,335,2,13,-2,-2,0
645,2020-04-14,Tasmania,TAS,15,1,127,15,0,1,0,0
646,2020-04-14,Victoria,VIC,10,0,1000,10,43,0,1,0
647,2020-04-14,Western Australia,WA,4,0,462,4,45,0,0,0
648,2020-04-15,Australian Capital Territory,ACT,0,1,199,0,2,-1,-1,0
649,2020-04-15,New South Wales,NSW,205,0,1305,205,0,-7,-3,-1
650,2020-04-15,Northern Territory,NT,0,0,47,0,1,-1,0,0
651,2020-04-15,Queensland,QLD,1,0,1467,1,0,-1,0,-1
652,2020-04-15,South Australia,SA,0,0,506,0,26,-1,0,0
653,2020-04-15,Tasmania,TAS,4,0,144,4,0,1,0,0
654,2020-04-15,Victoria,VIC,8,0,1000,8,19,-1,3,0
655,2020-04-15,Western Australia,WA,5,0,216,5,42,-5,-6,0
656,2020-04-16,Australian Capital Territory,ACT,0,0,129,0,2,0,0,-1
657,2020-04-16,New South Wales,NSW,11,0,3200,11,0,-9,-3,1
658,2020-04-16,Northern Territory,NT,0,0,32,0,2,-1,0,0
659,2020-04-16,Queensland,QLD,2,0,2247,2,0,-2,0,-1
660,2020-04-16,South Australia,SA,1,0,844,1,29,0,0,0
661,2020-04-16,Tasmania,TAS,11,0,164,11,8,2,0,0
662,2020-04-16,Victoria,VIC,2,0,1000,2,16,-3,-1,-3
663,2020-04-16,Western Australia,WA,3,0,1010,3,2,0,-2,0
664,2020-04-17,Australian Capital Territory,ACT,0,0,135,0,2,0,0,0
665,2020-04-17,New South Wales,NSW,29,0,4988,29,0,-1,0,0
666,2020-04-17,Northern Territory,NT,0,0,85,0,2,-1,0,0
667,2020-04-17,Queensland,QLD,6,0,2500,6,0,-2,0,0
668,2020-04-17,South Australia,SA,1,0,929,1,23,-3,-3,0
669,2020-04-17,Tasmania,TAS,4,1,288,4,2,1,0,0
670,2020-04-17,Victoria,VIC,1,0,2000,1,6,-4,-4,0
671,2020-04-17,Western Australia,WA,6,1,602,6,37,1,0,0
672,2020-04-18,Australian Capital Territory,ACT,0,0,102,0,7,-1,0,0
673,2020-04-18,New South Wales,NSW,10,1,5152,10,0,-6,-1,-1
674,2020-04-18,Northern Territory,NT,0,0,19,0,1,-2,0,0
675,2020-04-18,Queensland,QLD,8,1,2536,8,296,3,-2,-2
676,2020-04-18,South Australia,SA,0,0,1943,0,15,0,0,0
677,2020-04-18,Tasmania,TAS,4,1,278,4,1,1,0,0
678,2020-04-18,Victoria,VIC,17,0,4000,17,13,-2,-1,-1
679,2020-04-18,Western Australia,WA,3,0,950,3,11,-1,0,0
680,2020-04-19,Australian Capital Territory,ACT,0,0,37,0,1,0,-1,0
681,2020-04-19,New South Wales,NSW,21,1,4683,21,0,0,-4,-1
682,2020-04-19,Northern Territory,NT,0,0,88,0,1,-1,0,0
683,2020-04-19,Queensland,QLD,4,0,1972,4,0,0,-1,0
684,2020-04-19,South Australia,SA,0,0,2049,0,8,0,0,0
685,2020-04-19,Tasmania,TAS,9,0,944,9,3,1,0,0
686,2020-04-19,Victoria,VIC,9,1,3000,9,16,-1,-2,0
687,2020-04-19,Western Australia,WA,1,0,1713,1,38,-5,0,0
688,2020-04-20,Australian Capital Territory,ACT,1,0,170,1,2,0,0,0
689,2020-04-20,New South Wales,NSW,6,1,3489,6,0,-4,1,-2
690,2020-04-20,Northern Territory,NT,0,0,18,0,0,0,0,0
691,2020-04-20,Queensland,QLD,0,0,1135,0,0,-2,-1,0
692,2020-04-20,South Australia,SA,0,0,968,0,9,-1,0,0
693,2020-04-20,Tasmania,TAS,5,0,377,5,0,1,0,0
694,2020-04-20,Victoria,VIC,1,0,4000,1,8,-1,1,1
695,2020-04-20,Western Australia,WA,0,0,581,0,9,-1,0,0
696,2020-04-21,Australian Capital Territory,ACT,0,0,63,0,1,0,0,0
697,2020-04-21,New South Wales,NSW,6,0,2502,6,399,2,-1,2
698,2020-04-21,Northern Territory,NT,0,0,79,0,4,-2,0,0
699,2020-04-21,Queensland,QLD,5,0,1600,5,0,1,0,-1
700,2020-04-21,South Australia,SA,2,0,1217,2,13,-1,0,0
701,2020-04-21,Tasmania,TAS,1,0,4,1,6,-2,-1,0
702,2020-04-21,Victoria,VIC,7,0,2000,7,6,0,1,0
703,2020-04-21,Western Australia,WA,1,0,643,1,8,-1,-1,0
704,2020-04-22,Australian Capital Territory,ACT,0,0,130,0,1,0,0,0
705,2020-04-22,New South Wales,NSW,2,3,4291,2,171,-5,-1,-1
706,2020-04-22,Northern Territory,NT,0,0,162,0,1,0,0,0
707,2020-04-22,Queensland,QLD,0,0,2698,0,0,-1,0,0
708,2020-04-22,South Australia,SA,1,0,1743,1,12,-1,0,0
709,2020-04-22,Tasmania,TAS,4,0,547,4,6,1,0,0
710,2020-04-22,Victoria,VIC,0,0,2000,0,41,2,1,-1
711,2020-04-22,Western Australia,WA,0,0,1028,0,8,-1,0,0
712,2020-04-23,Australian Capital Territory,ACT,0,0,111,0,0,0,0,0
713,2020-04-23,New South Wales,NSW,5,0,5645,5,80,-3,1,-1
714,2020-04-23,Northern Territory,NT,0,0,73,0,0,-1,0,0
715,2020-04-23,Queensland,QLD,2,0,2531,2,0,0,0,0
716,2020-04-23,South Australia,SA,0,0,1489,0,6,0,1,0
717,2020-04-23,Tasmania,TAS,0,0,359,0,9,-2,0,0
718,2020-04-23,Victoria,VIC,1,1,3000,1,8,-3,-3,-1
719,2020-04-23,Western Australia,WA,0,0,1010,0,7,-1,0,0
720,2020-04-24,Australian Capital Territory,ACT,1,0,73,1,4,0,0,0
721,2020-04-24,New South Wales,NSW,6,1,7352,6,50,-4,-2,-1
722,2020-04-24,Northern Territory,NT,0,0,75,0,4,-3,0,0
723,2020-04-24,Queensland,QLD,0,0,2278,0,0,-2,-1,0
724,2020-04-24,South Australia,SA,0,0,1669,0,7,0,0,0
725,2020-04-24,Tasmania,TAS,2,1,276,2,17,0,-1,0
726,2020-04-24,Victoria,VIC,6,0,3000,6,3,0,1,0
727,2020-04-24,Western Australia,WA,2,1,988,2,6,-4,-1,0
728,2020-04-25,Australian Capital Territory,ACT,1,0,298,1,1,0,1,0
729,2020-04-25,New South Wales,NSW,12,1,4840,12,137,-4,0,0
730,2020-04-25,Northern Territory,NT,0,0,69,0,0,-5,0,0
731,2020-04-25,Queensland,QLD,0,0,2080,0,65,0,0,0
732,2020-04-25,South Australia,SA,0,0,1140,0,1,0,0,0
733,2020-04-25,Tasmania,TAS,1,1,399,1,11,-2,0,0
734,2020-04-25,Victoria,VIC,3,0,2000,3,8,-3,0,0
735,2020-04-25,Western Australia,WA,1,0,1061,1,14,4,0,0
736,2020-04-26,Australian Capital Territory,ACT,0,0,148,0,1,0,0,0
737,2020-04-26,New South Wales,NSW,8,1,5459,8,15,-2,0,0
738,2020-04-26,Northern Territory,NT,0,0,42,0,3,0,0,0
739,2020-04-26,Queensland,QLD,4,0,1365,4,123,0,0,-1
740,2020-04-26,South Australia,SA,0,0,1135,0,9,0,0,0
741,2020-04-26,Tasmania,TAS,4,1,437,4,6,-1,1,0
742,2020-04-26,Victoria,VIC,3,1,3000,3,3,-3,-1,-2
743,2020-04-26,Western Australia,WA,0,0,606,0,8,-8,0,0
744,2020-04-27,Australian Capital Territory,ACT,0,0,216,0,1,0,0,0
745,2020-04-27,New South Wales,NSW,2,0,4416,2,19,-2,0,0
746,2020-04-27,Northern Territory,NT,0,0,14,0,0,0,0,0
747,2020-04-27,Queensland,QLD,3,0,1105,3,0,-3,0,1
748,2020-04-27,South Australia,SA,0,0,612,0,3,0,0,0
749,2020-04-27,Tasmania,TAS,2,0,665,2,9,1,0,0
750,2020-04-27,Victoria,VIC,0,0,3000,0,15,2,1,1
751,2020-04-27,Western Australia,WA,0,0,586,0,0,0,0,0
752,2020-04-28,Australian Capital Territory,ACT,0,0,246,0,1,0,0,0
753,2020-04-28,New South Wales,NSW,5,1,4114,5,16,-2,0,0
754,2020-04-28,Northern Territory,NT,0,0,93,0,0,0,0,0
755,2020-04-28,Queensland,QLD,0,0,2240,0,8,-1,0,0
756,2020-04-28,South Australia,SA,0,0,799,0,6,0,0,0
757,2020-04-28,Tasmania,TAS,4,0,761,4,3,0,-1,0
758,2020-04-28,Victoria,VIC,2,0,5049,2,-1,0,0,0
759,2020-04-28,Western Australia,WA,1,0,314,1,9,0,0,0
760,2020-04-29,Australian Capital Territory,ACT,0,0,94,0,0,-1,-1,0
761,2020-04-29,New South Wales,NSW,7,4,5414,7,23,-5,-2,-1
762,2020-04-29,Northern Territory,NT,0,0,83,0,2,-2,0,0
763,2020-04-29,Queensland,QLD,1,0,3183,1,0,-2,0,0
764,2020-04-29,South Australia,SA,0,0,1335,0,0,0,0,0
765,2020-04-29,Tasmania,TAS,1,0,753,1,2,0,0,0
766,2020-04-29,Victoria,VIC,3,1,2043,3,8,-4,-2,0
767,2020-04-29,Western Australia,WA,1,0,826,1,5,-2,0,0
768,2020-04-30,Australian Capital Territory,ACT,0,0,232,0,2,0,0,0
769,2020-04-30,New South Wales,NSW,0,1,7387,0,18,-1,-2,-1
770,2020-04-30,Northern Territory,NT,0,0,111,0,0,0,0,0
771,2020-04-30,Queensland,QLD,-1,0,3187,-1,9,-1,0,-2
772,2020-04-30,South Australia,SA,0,0,2006,0,0,-1,-1,0
773,2020-04-30,Tasmania,TAS,2,1,1011,2,7,0,0,0
774,2020-04-30,Victoria,VIC,7,0,4026,7,4,-1,0,-1
775,2020-04-30,Western Australia,WA,0,0,1271,0,7,-1,-1,0
776,2020-05-01,Australian Capital Territory,ACT,0,0,307,0,0,0,0,0
777,2020-05-01,New South Wales,NSW,10,1,7038,10,9,0,-1,-1
778,2020-05-01,Northern Territory,NT,0,0,111,0,-1,0,0,0
779,2020-05-01,Queensland,QLD,0,0,2880,0,5,0,-2,0
780,2020-05-01,South Australia,SA,0,0,1247,0,2,0,0,0
781,2020-05-01,Tasmania,TAS,0,1,1065,0,9,-2,0,0
782,2020-05-01,Victoria,VIC,3,0,8589,3,2,-2,-2,0
783,2020-05-01,Western Australia,WA,0,0,3990,0,4,-2,0,0
784,2020-05-02,Australian Capital Territory,ACT,0,0,262,0,0,0,0,0
